0 TYPE: Precalculus | LEVEL: 4 | OUTPUT: None | ANSWER: -\frac{1}{2} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/precalculus/216.json
4172 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 64 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1736.json
4173 TYPE: Algebra | LEVEL: 1 | OUTPUT: 20 | ANSWER: 10 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/123.json
4174 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 20 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/978.json
4175 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 104 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2693.json
4176 TYPE: Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 29 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2743.json
4177 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: -2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/159.json
4178 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 2\sqrt{5} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1796.json
4179 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/209.json
4180 TYPE: Algebra | LEVEL: 3 | OUTPUT: 9 | ANSWER: -\dfrac{2}{3} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2603.json
4181 TYPE: Algebra | LEVEL: 2 | OUTPUT: 7 | ANSWER: 4 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1850.json
4182 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/799.json
4183 TYPE: Algebra | LEVEL: 5 | OUTPUT: 2 | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2557.json
4184 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 4 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/916.json
4185 TYPE: Algebra | LEVEL: 3 | OUTPUT: -\frac{1}{2} | ANSWER: -\dfrac{4}{3} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2106.json
4186 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 74726 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1611.json
4187 TYPE: Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 75 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1392.json
4188 TYPE: Algebra | LEVEL: 5 | OUTPUT: 2 | ANSWER: \frac{12}{7} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1306.json
4189 TYPE: Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: \frac{5}{36} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/462.json
4190 TYPE: Algebra | LEVEL: 1 | OUTPUT: None | ANSWER: 11 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/547.json
4191 TYPE: Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: -9 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2691.json
4192 TYPE: Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 7 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/882.json
4193 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 17 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1803.json
4194 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: \frac 43 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2288.json
4195 TYPE: Algebra | LEVEL: 5 | OUTPUT: 2a | ANSWER: 12 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/853.json
4196 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 8-i | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/446.json
4197 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 4 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2539.json
4198 TYPE: Algebra | LEVEL: 1 | OUTPUT: 250 | ANSWER: 16 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1985.json
4199 TYPE: Algebra | LEVEL: 2 | OUTPUT: -3 | ANSWER: 12 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1897.json
4200 TYPE: Algebra | LEVEL: 2 | OUTPUT: 7 | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/251.json
4201 TYPE: Algebra | LEVEL: 5 | OUTPUT: \frac{5}{2} | ANSWER: \frac{9}{25} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2723.json
4202 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 78 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/539.json
4203 TYPE: Algebra | LEVEL: 5 | OUTPUT: 20 | ANSWER: 18 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1042.json
4204 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 54 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2117.json
4205 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2294.json
4206 TYPE: Algebra | LEVEL: 1 | OUTPUT: None | ANSWER: 11 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/988.json
4207 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 4 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/499.json
4208 TYPE: Algebra | LEVEL: 5 | OUTPUT: 10 | ANSWER: \frac{1}{2} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2.json
4209 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: x=-10 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2163.json
4210 TYPE: Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/67.json
4211 TYPE: Algebra | LEVEL: 5 | OUTPUT: 5 | ANSWER: 12 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/962.json
4212 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2574.json
4213 TYPE: Algebra | LEVEL: 2 | OUTPUT: -3 | ANSWER: 12 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/48.json
4214 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: a^3 + a^2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/568.json
4215 TYPE: Algebra | LEVEL: 1 | OUTPUT: 6 | ANSWER: 4 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2259.json
4216 TYPE: Algebra | LEVEL: 3 | OUTPUT: 44 | ANSWER: 17 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2710.json
4217 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER:  \frac{1}{5} + \frac{3}{5}i  | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/313.json
4218 TYPE: Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: -2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/129.json
4219 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 6 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1376.json
4220 TYPE: Algebra | LEVEL: 3 | OUTPUT: 10 | ANSWER: 14 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/438.json
4221 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: \frac{243}{8} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1359.json
4222 TYPE: Algebra | LEVEL: 3 | OUTPUT: 5 | ANSWER: 10\sqrt 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1861.json
4223 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: -x^7-2x^5+x^2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/993.json
4224 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 1545 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/701.json
4225 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 36x \sqrt{35x} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/293.json
4226 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: \left(\frac{3}{5},\frac{8}{3}\right] | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2486.json
4227 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 33840 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2798.json
4228 TYPE: Algebra | LEVEL: 5 | OUTPUT: 29 | ANSWER: 26 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1564.json
4229 TYPE: Algebra | LEVEL: 1 | OUTPUT: 1 | ANSWER: 6 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1221.json
4230 TYPE: Algebra | LEVEL: 5 | OUTPUT: 7 | ANSWER: 60000 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/554.json
4231 TYPE: Algebra | LEVEL: 3 | OUTPUT: -2 | ANSWER: 2500 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1993.json
4232 TYPE: Algebra | LEVEL: 4 | OUTPUT: \frac{1}{\sqrt{8}} | ANSWER: \frac{\sqrt{2}}{20} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/928.json
4233 TYPE: Algebra | LEVEL: 3 | OUTPUT: 7 | ANSWER: 47 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2361.json
4234 TYPE: Algebra | LEVEL: 5 | OUTPUT: \frac{1}{2} | ANSWER: 10455 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/311.json
4235 TYPE: Algebra | LEVEL: 2 | OUTPUT: 1000 | ANSWER: 445 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1411.json
4236 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 12 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1111.json
4237 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1584.json
4238 TYPE: Algebra | LEVEL: 3 | OUTPUT: \frac{7}{4} | ANSWER: 16 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2456.json
4239 TYPE: Algebra | LEVEL: 1 | OUTPUT: None | ANSWER: 7 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2199.json
4240 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 93 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2248.json
4241 TYPE: Algebra | LEVEL: 4 | OUTPUT: 2 | ANSWER: 1710 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2040.json
4242 TYPE: Algebra | LEVEL: 5 | OUTPUT: \$6.80 | ANSWER: \$18.90 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2780.json
4243 TYPE: Algebra | LEVEL: 4 | OUTPUT: -\frac{1}{2} | ANSWER: 5 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/6.json
4244 TYPE: Algebra | LEVEL: 2 | OUTPUT: 3 | ANSWER: 41 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/887.json
4245 TYPE: Algebra | LEVEL: 4 | OUTPUT: 2 | ANSWER: 8 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/224.json
4246 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: -\frac{11}{9} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/968.json
4247 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: -11 + 27i | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1341.json
4248 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: -1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2088.json
4249 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 22 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2358.json
4250 TYPE: Algebra | LEVEL: 5 | OUTPUT: \frac{1}{2} | ANSWER: \$16,\!386.16 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1755.json
4251 TYPE: Algebra | LEVEL: 2 | OUTPUT: 8 | ANSWER: \frac{3}{32} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/632.json
4252 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/907.json
4253 TYPE: Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2596.json
4254 TYPE: Algebra | LEVEL: 3 | OUTPUT: 25 | ANSWER: \frac{625}4 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2395.json
4255 TYPE: Algebra | LEVEL: 4 | OUTPUT: \frac{125}{9} | ANSWER: \frac{243}{625} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1072.json
4256 TYPE: Algebra | LEVEL: 1 | OUTPUT: None | ANSWER: 21y+14 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/182.json
4257 TYPE: Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 5 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1591.json
4258 TYPE: Algebra | LEVEL: 1 | OUTPUT: None | ANSWER: 6 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2810.json
4259 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: \frac{5\sqrt{42}}{27} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2417.json
4260 TYPE: Algebra | LEVEL: 1 | OUTPUT: 12 | ANSWER: 7 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1600.json
4261 TYPE: Algebra | LEVEL: 5 | OUTPUT: 6 | ANSWER: 3 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1535.json
4262 TYPE: Algebra | LEVEL: 4 | OUTPUT: 6 | ANSWER: 10 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1578.json
4263 TYPE: Algebra | LEVEL: 2 | OUTPUT: 2 | ANSWER: 1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/771.json
4264 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 11 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1282.json
4265 TYPE: Algebra | LEVEL: 4 | OUTPUT: 1 | ANSWER: 8 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2430.json
4266 TYPE: Algebra | LEVEL: 5 | OUTPUT: 5 | ANSWER: \frac{3}{2} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2700.json
4267 TYPE: Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 13 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/922.json
4268 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 19 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2155.json
4269 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 29 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1447.json
4270 TYPE: Algebra | LEVEL: 1 | OUTPUT: 50 | ANSWER: 10 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2741.json
4271 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 45 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1286.json
4272 TYPE: Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 4 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1846.json
4273 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: -2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/776.json
4274 TYPE: Algebra | LEVEL: 1 | OUTPUT: None | ANSWER: 3qr + 6q - 15r -30 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2582.json
4275 TYPE: Algebra | LEVEL: 5 | OUTPUT: 5 | ANSWER: 5 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1757.json
4276 TYPE: Algebra | LEVEL: 4 | OUTPUT: 63 | ANSWER: 10 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2391.json
4277 TYPE: Algebra | LEVEL: 5 | OUTPUT: -2^x | ANSWER: 7 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2265.json
4278 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 7 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1597.json
4279 TYPE: Algebra | LEVEL: 2 | OUTPUT: 48 | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2572.json
4280 TYPE: Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 11 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1805.json
4281 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 5 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1063.json
4282 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/351.json
4283 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: \frac{1}{4} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1732.json
4284 TYPE: Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 30 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2008.json
4285 TYPE: Algebra | LEVEL: 4 | OUTPUT: 13 | ANSWER: 0 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2201.json
4286 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 6 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2814.json
4287 TYPE: Algebra | LEVEL: 5 | OUTPUT: \dfrac{1}{3} | ANSWER: \frac{2}{3} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/291.json
4288 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 100\% | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2397.json
4289 TYPE: Algebra | LEVEL: 3 | OUTPUT: -1 | ANSWER: 73.5 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1424.json
4290 TYPE: Algebra | LEVEL: 5 | OUTPUT: 2x^2 + 8x + 4 | ANSWER: 22 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1548.json
4291 TYPE: Algebra | LEVEL: 2 | OUTPUT: 6 | ANSWER: 150 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2357.json
4292 TYPE: Algebra | LEVEL: 1 | OUTPUT: 120 | ANSWER: 10 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/10.json
4293 TYPE: Algebra | LEVEL: 3 | OUTPUT: -3 | ANSWER: 7 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/704.json
4294 TYPE: Algebra | LEVEL: 5 | OUTPUT: -11 | ANSWER: [-10,4] | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/679.json
4295 TYPE: Algebra | LEVEL: 5 | OUTPUT: -3 | ANSWER: 5 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1238.json
4296 TYPE: Algebra | LEVEL: 1 | OUTPUT: 50 | ANSWER: 10 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/623.json
4297 TYPE: Algebra | LEVEL: 1 | OUTPUT: None | ANSWER: 8281 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/304.json
4298 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/413.json
4299 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: -2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/858.json
4300 TYPE: Algebra | LEVEL: 4 | OUTPUT: -5 | ANSWER: 6 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/149.json
4301 TYPE: Algebra | LEVEL: 4 | OUTPUT: 6 | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1772.json
4302 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: (0,1] | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2628.json
4303 TYPE: Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 16 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1713.json
4304 TYPE: Algebra | LEVEL: 5 | OUTPUT: -1 | ANSWER: 2k | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2351.json
4305 TYPE: Algebra | LEVEL: 4 | OUTPUT: -\frac{5}{6} | ANSWER: 3 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2186.json
4306 TYPE: Algebra | LEVEL: 3 | OUTPUT: (2, -13) | ANSWER: 21 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/748.json
4307 TYPE: Algebra | LEVEL: 4 | OUTPUT: \frac{27}{125} | ANSWER: \frac{25}{9} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/234.json
4308 TYPE: Algebra | LEVEL: 4 | OUTPUT: \frac{1}{2} | ANSWER: 26\pi | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/326.json
4309 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: \frac{14}{3} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2584.json
4310 TYPE: Algebra | LEVEL: 5 | OUTPUT: -8 | ANSWER: -8 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/21.json
4311 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: \left(-\infty,-\frac 12\right)\cup \left(-\frac 12,\infty\right) | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1123.json
4312 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: -\dfrac{3}{4} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2481.json
4313 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: -3 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2518.json
4314 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: (-4x^2+x+1)(4x^2+x+1) | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1659.json
4315 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: -102 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/265.json
4316 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 4 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2805.json
4317 TYPE: Algebra | LEVEL: 1 | OUTPUT: 6 | ANSWER: 75 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1915.json
4318 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 4 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1606.json
4319 TYPE: Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 9z(z^2 - 3z + 3) | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/870.json
4320 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 3 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2435.json
4321 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 10 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/880.json
4322 TYPE: Algebra | LEVEL: 3 | OUTPUT: -1 | ANSWER: \frac{1}{2} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/429.json
4323 TYPE: Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: -\frac{1}{2} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/986.json
4324 TYPE: Algebra | LEVEL: 1 | OUTPUT: 19 | ANSWER: 13 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2292.json
4325 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1598.json
4326 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 16 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1581.json
4327 TYPE: Algebra | LEVEL: 1 | OUTPUT: 15 | ANSWER: 200 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1804.json
4328 TYPE: Algebra | LEVEL: 3 | OUTPUT: 7 | ANSWER: 48 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1345.json
4329 TYPE: Algebra | LEVEL: 1 | OUTPUT: None | ANSWER: 0 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1698.json
4330 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/996.json
4331 TYPE: Algebra | LEVEL: 5 | OUTPUT: None | ANSWER:  \frac{1}{8} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2804.json
4332 TYPE: Algebra | LEVEL: 3 | OUTPUT: 121 | ANSWER: 11 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/769.json
4333 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 10 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2098.json
4334 TYPE: Algebra | LEVEL: 1 | OUTPUT: 8 | ANSWER: 6 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1142.json
4335 TYPE: Algebra | LEVEL: 2 | OUTPUT: 16 | ANSWER: 108 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1169.json
4336 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 128 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/430.json
4337 TYPE: Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: \frac{1}{4} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/40.json
4338 TYPE: Algebra | LEVEL: 4 | OUTPUT: 2 | ANSWER: -\frac{14}{5} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/1968.json
4339 TYPE: Algebra | LEVEL: 3 | OUTPUT: \frac{5}{5} | ANSWER: x=9 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/algebra/2016.json
